Top 5 Movie Recommendations for UserID: 424 ==>[Coldblooded (1995)  Predicted Score: 4.0412224742841865, Infinity (1996)  Predicted Score: 3.951643323152624, Substance of Fire, The (1996)  Predicted Score: 3.9457684920999467, Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)  Predicted Score: 3.9443214044661596, All Things Fair (1996)  Predicted Score: 3.935830257845228]
Top 5 Movie Recommendations for UserID: 425 ==>[Cyclo (1995)  Predicted Score: 3.530567555674453, Reluctant Debutante, The (1958)  Predicted Score: 3.498319181683557, Office Killer (1997)  Predicted Score: 3.449779221541918, Getting Away With Murder (1996)  Predicted Score: 3.4166983387450047, Small Faces (1995)  Predicted Score: 3.4166983387450047]
Top 5 Movie Recommendations for UserID: 426 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Chairman of the Board (1998)  Predicted Score: 4.286876698942157, Sweet Nothing (1995)  Predicted Score: 4.221387496256293, King of New York (1990)  Predicted Score: 4.121430681615781, Aiqing wansui (1994)  Predicted Score: 4.120984393445415]
Top 5 Movie Recommendations for UserID: 427 ==>[Killer: A Journal of Murder (1995)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 5.0, Hugo Pool (1997)  Predicted Score: 4.917742928052268, Police Story 4: Project S (Chao ji ji hua) (1993)  Predicted Score: 4.85532783490922, Fire on the Mountain (1996)  Predicted Score: 4.85532783490922]
Top 5 Movie Recommendations for UserID: 428 ==>[King of New York (1990)  Predicted Score: 4.437582807261246, Condition Red (1995)  Predicted Score: 4.36403680154626, Shadows (Cienie) (1988)  Predicted Score: 4.345796495970523, The Courtyard (1995)  Predicted Score: 4.345796495970523, Yankee Zulu (1994)  Predicted Score: 4.345796495970523]
Top 5 Movie Recommendations for UserID: 429 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.666508207024915, Chairman of the Board (1998)  Predicted Score: 4.009399163960221, King of New York (1990)  Predicted Score: 3.9894005830806862, The Deadly Cure (1996)  Predicted Score: 3.959370105383241, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 3.9217543070504766]
Top 5 Movie Recommendations for UserID: 430 ==>[Mirage (1995)  Predicted Score: 4.044199350923864, All Things Fair (1996)  Predicted Score: 3.996025828883206, Pushing Hands (1992)  Predicted Score: 3.9619695806231925, Condition Red (1995)  Predicted Score: 3.9616890417935187, Journey of August King, The (1995)  Predicted Score: 3.9380563405015026]
Top 5 Movie Recommendations for UserID: 431 ==>[Killer: A Journal of Murder (1995)  Predicted Score: 4.631711530002052, Wings of Courage (1995)  Predicted Score: 4.49346963184675, He Walked by Night (1948)  Predicted Score: 4.276055814954096, Gordy (1995)  Predicted Score: 4.219613148227147, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.158930156531595]
Top 5 Movie Recommendations for UserID: 432 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.7691696769066425, The Courtyard (1995)  Predicted Score: 4.7691696769066425, Yankee Zulu (1994)  Predicted Score: 4.7691696769066425, Hostile Intentions (1994)  Predicted Score: 4.7691696769066425, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.7691696769066425]
Top 5 Movie Recommendations for UserID: 433 ==>[Pushing Hands (1992)  Predicted Score: 4.599722416338523, Scream of Stone (Schrei aus Stein) (1991)  Predicted Score: 4.536528772088547, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.532700597338713, Walk in the Sun, A (1945)  Predicted Score: 4.52931191912426, Very Natural Thing, A (1974)  Predicted Score: 4.52931191912426]
Top 5 Movie Recommendations for UserID: 434 ==>[Coldblooded (1995)  Predicted Score: 5.0, Hugo Pool (1997)  Predicted Score: 4.6192605886892535, Walk in the Sun, A (1945)  Predicted Score: 4.496078527699554, Very Natural Thing, A (1974)  Predicted Score: 4.496078527699554, Turning, The (1992)  Predicted Score: 4.432000561314351]
Top 5 Movie Recommendations for UserID: 435 ==>[Cyclo (1995)  Predicted Score: 4.049571916002462, King of New York (1990)  Predicted Score: 3.9753910993631827, Death in Brunswick (1991)  Predicted Score: 3.8345766236168846, Legal Deceit (1997)  Predicted Score: 3.815072507680603, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 3.8135288721574137]
Top 5 Movie Recommendations for UserID: 436 ==>[Deceiver (1997)  Predicted Score: 4.274905961479599, Office Killer (1997)  Predicted Score: 4.269311109509592, Big Bang Theory, The (1994)  Predicted Score: 4.257386151827776, Other Voices, Other Rooms (1997)  Predicted Score: 4.257386151827776, Ill Gotten Gains (1997)  Predicted Score: 4.151349726060971]
Top 5 Movie Recommendations for UserID: 437 ==>[Further Gesture, A (1996)  Predicted Score: 4.172806967163522, My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)  Predicted Score: 4.138256573437695, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.104194319062365, Coldblooded (1995)  Predicted Score: 4.05340036086022, Death in Brunswick (1991)  Predicted Score: 4.017333628894325]
Top 5 Movie Recommendations for UserID: 438 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, Delta of Venus (1994)  Predicted Score: 4.8529752011640115, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.739458451074125, Babyfever (1994)  Predicted Score: 4.649166466683378]
Top 5 Movie Recommendations for UserID: 439 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Mirage (1995)  Predicted Score: 4.310008358612391, Pushing Hands (1992)  Predicted Score: 4.281867545673073, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.24679926639482, All Things Fair (1996)  Predicted Score: 4.182130979728422]
Top 5 Movie Recommendations for UserID: 440 ==>[Reluctant Debutante, The (1958)  Predicted Score: 5.0, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.925839475296133, The Courtyard (1995)  Predicted Score: 4.679391905028005, Yankee Zulu (1994)  Predicted Score: 4.679391905028005, Hostile Intentions (1994)  Predicted Score: 4.679391905028005]
Top 5 Movie Recommendations for UserID: 441 ==>[King of New York (1990)  Predicted Score: 4.0, Substance of Fire, The (1996)  Predicted Score: 3.980744030805432, Little City (1998)  Predicted Score: 3.906978568739297, Scream of Stone (Schrei aus Stein) (1991)  Predicted Score: 3.8876688492857006, He Walked by Night (1948)  Predicted Score: 3.8870678356420485]
Top 5 Movie Recommendations for UserID: 442 ==>[Cyclo (1995)  Predicted Score: 3.7851865760572028, Substance of Fire, The (1996)  Predicted Score: 3.624242894223856, Getting Away With Murder (1996)  Predicted Score: 3.582137083979418, Small Faces (1995)  Predicted Score: 3.582137083979418, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 3.514415291359932]
Top 5 Movie Recommendations for UserID: 443 ==>[Someone Else's America (1995)  Predicted Score: 4.577011541919784, Mirage (1995)  Predicted Score: 4.554225464227035, Jupiter's Wife (1994)  Predicted Score: 4.54909208595935, Mat' i syn (1997)  Predicted Score: 4.344745164994872, B. Monkey (1998)  Predicted Score: 4.344745164994872]
Top 5 Movie Recommendations for UserID: 444 ==>[Fear, The (1995)  Predicted Score: 5.0, Reluctant Debutante, The (1958)  Predicted Score: 5.0, New Jersey Drive (1995)  Predicted Score: 4.816499840757131, Killer: A Journal of Murder (1995)  Predicted Score: 4.811265452265838, Scarlet Letter, The (1926)  Predicted Score: 4.741460012944215]
Top 5 Movie Recommendations for UserID: 445 ==>[Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 2.7747070386163175, Pushing Hands (1992)  Predicted Score: 2.738487654277033, They Made Me a Criminal (1939)  Predicted Score: 2.7247218907160367, Condition Red (1995)  Predicted Score: 2.70856704957746, Shadows (Cienie) (1988)  Predicted Score: 2.700271938019299]
Top 5 Movie Recommendations for UserID: 446 ==>[Someone Else's America (1995)  Predicted Score: 3.5179934745864796, New Age, The (1994)  Predicted Score: 3.414879847894622, Pushing Hands (1992)  Predicted Score: 3.3371258597162736, Golden Earrings (1947)  Predicted Score: 3.283015542889204, Century (1993)  Predicted Score: 3.283015542889203]
Top 5 Movie Recommendations for UserID: 447 ==>[Reluctant Debutante, The (1958)  Predicted Score: 4.111835370465874, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.0565623858205715, Mamma Roma (1962)  Predicted Score: 4.046962991920644, Death in Brunswick (1991)  Predicted Score: 4.005165563672279, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 4.001871200495072]
Top 5 Movie Recommendations for UserID: 448 ==>[All Things Fair (1996)  Predicted Score: 4.37599231124324, Mamma Roma (1962)  Predicted Score: 4.126392413547248, Good Man in Africa, A (1994)  Predicted Score: 4.068832550638198, Three Lives and Only One Death (1996)  Predicted Score: 4.011053756048701, King of New York (1990)  Predicted Score: 4.0]
Top 5 Movie Recommendations for UserID: 449 ==>[Cyclo (1995)  Predicted Score: 4.468659604479896, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.449992105774229, Witness (1985)  Predicted Score: 4.436627288932414, Little City (1998)  Predicted Score: 4.414630539929203, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.403425843171927]
Top 5 Movie Recommendations for UserID: 450 ==>[Mirage (1995)  Predicted Score: 4.291578850039885, Chairman of the Board (1998)  Predicted Score: 4.268463677598404, Mamma Roma (1962)  Predicted Score: 4.256747622427393, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.214180285189922, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.2139973022775425]
Top 5 Movie Recommendations for UserID: 451 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, Fear, The (1995)  Predicted Score: 4.000149467922334, New Jersey Drive (1995)  Predicted Score: 3.8012997959766732, Saint of Fort Washington, The (1993)  Predicted Score: 3.7723997948489165]
Top 5 Movie Recommendations for UserID: 452 ==>[Legal Deceit (1997)  Predicted Score: 3.7908848387923597, New Age, The (1994)  Predicted Score: 3.778363700599835, Sweet Nothing (1995)  Predicted Score: 3.7716799415049476, Chairman of the Board (1998)  Predicted Score: 3.7560593816084844, Crossfire (1947)  Predicted Score: 3.744569676092537]
Top 5 Movie Recommendations for UserID: 453 ==>[Star Kid (1997)  Predicted Score: 4.277479423794013, Hush (1998)  Predicted Score: 4.2652993814449065, Nightwatch (1997)  Predicted Score: 4.2652993814449065, Tokyo Fist (1995)  Predicted Score: 4.245850810406434, Mat' i syn (1997)  Predicted Score: 4.209484104555021]
Top 5 Movie Recommendations for UserID: 454 ==>[Further Gesture, A (1996)  Predicted Score: 3.9610158609901855, Men of Means (1998)  Predicted Score: 3.83688293920465, Big Bang Theory, The (1994)  Predicted Score: 3.792886848450793, Other Voices, Other Rooms (1997)  Predicted Score: 3.792886848450793, Mat' i syn (1997)  Predicted Score: 3.791449368287438]
Top 5 Movie Recommendations for UserID: 455 ==>[King of New York (1990)  Predicted Score: 3.8849525800083176, Cyclo (1995)  Predicted Score: 3.8494743910094047, Mirage (1995)  Predicted Score: 3.848829860372515, Death in Brunswick (1991)  Predicted Score: 3.8053120833352456, Mamma Roma (1962)  Predicted Score: 3.795512270925734]
Top 5 Movie Recommendations for UserID: 456 ==>[Hugo Pool (1997)  Predicted Score: 4.455113494303763, Star Kid (1997)  Predicted Score: 3.983965035473079, Mat' i syn (1997)  Predicted Score: 3.9553402267136586, B. Monkey (1998)  Predicted Score: 3.9553402267136586, Sliding Doors (1998)  Predicted Score: 3.9553402267136586]
Top 5 Movie Recommendations for UserID: 457 ==>[Death in Brunswick (1991)  Predicted Score: 4.730154804238087, Cyclo (1995)  Predicted Score: 4.649942558116657, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.523612852922562, Mamma Roma (1962)  Predicted Score: 4.514732374105388, Legal Deceit (1997)  Predicted Score: 4.508353347217113]
Top 5 Movie Recommendations for UserID: 458 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.451723468589834, Aiqing wansui (1994)  Predicted Score: 4.177225854810803, Death in Brunswick (1991)  Predicted Score: 4.033321076642684, Faust (1994)  Predicted Score: 4.03310039316731, Mamma Roma (1962)  Predicted Score: 4.02663803915284]
Top 5 Movie Recommendations for UserID: 459 ==>[Mamma Roma (1962)  Predicted Score: 3.9647846963056264, The Courtyard (1995)  Predicted Score: 3.88489355757891, Yankee Zulu (1994)  Predicted Score: 3.88489355757891, Hostile Intentions (1994)  Predicted Score: 3.88489355757891, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 3.88489355757891]
Top 5 Movie Recommendations for UserID: 460 ==>[Walk in the Sun, A (1945)  Predicted Score: 4.141769389501484, Very Natural Thing, A (1974)  Predicted Score: 4.1417693895014835, Cyclo (1995)  Predicted Score: 4.030182071320758, Delta of Venus (1994)  Predicted Score: 3.9608787566644796, Pushing Hands (1992)  Predicted Score: 3.958278298379626]
Top 5 Movie Recommendations for UserID: 461 ==>[Cyclo (1995)  Predicted Score: 4.460854665079723, Death in Brunswick (1991)  Predicted Score: 3.864864310871453, Stonewall (1995)  Predicted Score: 3.7897096389625897, Of Human Bondage (1934)  Predicted Score: 3.734024629098814, Stranger, The (1994)  Predicted Score: 3.726102357028806]
Top 5 Movie Recommendations for UserID: 462 ==>[Mirage (1995)  Predicted Score: 5.000000000000001, All Things Fair (1996)  Predicted Score: 4.999999999999999, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.999999999999999, Substance of Fire, The (1996)  Predicted Score: 4.881668926467644, Shadows (Cienie) (1988)  Predicted Score: 4.85911464513192]
Top 5 Movie Recommendations for UserID: 463 ==>[Substance of Fire, The (1996)  Predicted Score: 3.8053008669180053, Hugo Pool (1997)  Predicted Score: 3.6834825535224223, Death in Brunswick (1991)  Predicted Score: 3.6329380743430746, Anna (1996)  Predicted Score: 3.4420008894037455, Sweet Nothing (1995)  Predicted Score: 3.4292251336480692]
Top 5 Movie Recommendations for UserID: 464 ==>[Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.683306610079917, Very Natural Thing, A (1974)  Predicted Score: 4.621329504720422, Walk in the Sun, A (1945)  Predicted Score: 4.621329504720422, Delta of Venus (1994)  Predicted Score: 4.592530891075368, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.5815815815143655]
Top 5 Movie Recommendations for UserID: 465 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.2331242857982785, Hugo Pool (1997)  Predicted Score: 4.070518099581612, Cyclo (1995)  Predicted Score: 4.0253916733196045, Big Bang Theory, The (1994)  Predicted Score: 3.953995851214304, Other Voices, Other Rooms (1997)  Predicted Score: 3.953995851214304]
Top 5 Movie Recommendations for UserID: 466 ==>[Very Natural Thing, A (1974)  Predicted Score: 4.409779186059571, Walk in the Sun, A (1945)  Predicted Score: 4.409779186059571, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.0820579342156815, Some Mother's Son (1996)  Predicted Score: 4.029747295411784, Death in Brunswick (1991)  Predicted Score: 3.9682704791943255]
Top 5 Movie Recommendations for UserID: 467 ==>[Getting Away With Murder (1996)  Predicted Score: 4.326197029497114, Small Faces (1995)  Predicted Score: 4.326197029497114, Reluctant Debutante, The (1958)  Predicted Score: 4.292885185080428, Substance of Fire, The (1996)  Predicted Score: 4.280366585462446, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.251892994777224]
Top 5 Movie Recommendations for UserID: 468 ==>[Sliding Doors (1998)  Predicted Score: 4.504486557241335, Death in Brunswick (1991)  Predicted Score: 4.416841212872764, Legal Deceit (1997)  Predicted Score: 4.396215709773733, Getting Away With Murder (1996)  Predicted Score: 4.355484527125246, Small Faces (1995)  Predicted Score: 4.355484527125246]
Top 5 Movie Recommendations for UserID: 469 ==>[Cyclo (1995)  Predicted Score: 5.000000000000001, Big Bang Theory, The (1994)  Predicted Score: 5.0, Other Voices, Other Rooms (1997)  Predicted Score: 5.0, Star Kid (1997)  Predicted Score: 5.0, Tokyo Fist (1995)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 470 ==>[Condition Red (1995)  Predicted Score: 4.33897817597971, Shadows (Cienie) (1988)  Predicted Score: 4.284326382447562, The Courtyard (1995)  Predicted Score: 4.284326382447562, Yankee Zulu (1994)  Predicted Score: 4.284326382447562, Hostile Intentions (1994)  Predicted Score: 4.284326382447562]
Top 5 Movie Recommendations for UserID: 471 ==>[Mr. Jones (1993)  Predicted Score: 4.706514182671589, Last Summer in the Hamptons (1995)  Predicted Score: 4.488354859000963, Price Above Rubies, A (1998)  Predicted Score: 4.461145189320754, Etz Hadomim Tafus (Under the Domin Tree) (1994)  Predicted Score: 4.366368640971874, Brothers in Trouble (1995)  Predicted Score: 4.366368640971874]
Top 5 Movie Recommendations for UserID: 472 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Chairman of the Board (1998)  Predicted Score: 4.766923230125849, King of New York (1990)  Predicted Score: 4.752139867330866, Ill Gotten Gains (1997)  Predicted Score: 4.674074294827975, Further Gesture, A (1996)  Predicted Score: 4.614480013581851]
Top 5 Movie Recommendations for UserID: 473 ==>[Target (1995)  Predicted Score: 4.549420316243595, The Courtyard (1995)  Predicted Score: 4.420625520106669, Yankee Zulu (1994)  Predicted Score: 4.420625520106669, Hostile Intentions (1994)  Predicted Score: 4.420625520106669, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.420625520106669]
Top 5 Movie Recommendations for UserID: 474 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.529698719354871, The Deadly Cure (1996)  Predicted Score: 4.499412240636277, Legal Deceit (1997)  Predicted Score: 4.393914934001936, Condition Red (1995)  Predicted Score: 4.353603570125103, Mamma Roma (1962)  Predicted Score: 4.351889296411368]
Top 5 Movie Recommendations for UserID: 475 ==>[Reluctant Debutante, The (1958)  Predicted Score: 5.0, Window to Paris (1994)  Predicted Score: 4.674537834274079, Modern Affair, A (1995)  Predicted Score: 4.674537834274079, Mostro, Il (1994)  Predicted Score: 4.674537834274079, Farmer & Chase (1995)  Predicted Score: 4.674537834274079]
Top 5 Movie Recommendations for UserID: 476 ==>[They Made Me a Criminal (1939)  Predicted Score: 4.11826927944065, Reluctant Debutante, The (1958)  Predicted Score: 4.0505960951287845, Sweet Nothing (1995)  Predicted Score: 4.025438725937884, The Deadly Cure (1996)  Predicted Score: 4.021406537512795, Big Bang Theory, The (1994)  Predicted Score: 3.9869561277482615]
Top 5 Movie Recommendations for UserID: 477 ==>[Reluctant Debutante, The (1958)  Predicted Score: 5.000000000000001, Coldblooded (1995)  Predicted Score: 5.0, Death in Brunswick (1991)  Predicted Score: 5.0, Sunchaser, The (1996)  Predicted Score: 5.0, War at Home, The (1996)  Predicted Score: 5.0]
Top 5 Movie Recommendations for UserID: 478 ==>[The Deadly Cure (1996)  Predicted Score: 4.137195192563038, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.069248424076307, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 4.016079721882399, Stranger, The (1994)  Predicted Score: 3.9312784954300373, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 3.922302375040296]
Top 5 Movie Recommendations for UserID: 479 ==>[Mamma Roma (1962)  Predicted Score: 3.908247622830518, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 3.8918448474686027, Little City (1998)  Predicted Score: 3.8679027824322723, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 3.8419573473679542, Wonderful, Horrible Life of Leni Riefenstahl, The (1993)  Predicted Score: 3.8297755279978576]
Top 5 Movie Recommendations for UserID: 480 ==>[Paris, France (1993)  Predicted Score: 4.199003978339264, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.105617421355348, Death in Brunswick (1991)  Predicted Score: 4.095704954131911, Beans of Egypt, Maine, The (1994)  Predicted Score: 4.028676037655879, Mamma Roma (1962)  Predicted Score: 4.0240365447117386]
Top 5 Movie Recommendations for UserID: 481 ==>[For the Moment (1994)  Predicted Score: 4.624335105829764, Deceiver (1997)  Predicted Score: 4.324409402996162, Substance of Fire, The (1996)  Predicted Score: 4.313768842593349, Pie in the Sky (1995)  Predicted Score: 4.267646386236302, Aparajito (1956)  Predicted Score: 4.227656324244073]
Top 5 Movie Recommendations for UserID: 482 ==>[Mirage (1995)  Predicted Score: 4.001249996694809, Mamma Roma (1962)  Predicted Score: 4.0, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 3.9345559073526797, The Courtyard (1995)  Predicted Score: 3.9345559073526792, Yankee Zulu (1994)  Predicted Score: 3.9345559073526792]
Top 5 Movie Recommendations for UserID: 483 ==>[King of New York (1990)  Predicted Score: 4.233228349772625, For the Moment (1994)  Predicted Score: 3.7872022741198887, Infinity (1996)  Predicted Score: 3.5645821292869813, Convent, The (Convento, O) (1995)  Predicted Score: 3.4901089927874467, Temptress Moon (Feng Yue) (1996)  Predicted Score: 3.3753446971757586]
Top 5 Movie Recommendations for UserID: 484 ==>[King of New York (1990)  Predicted Score: 4.391721185866348, Further Gesture, A (1996)  Predicted Score: 4.380178361011291, Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.378604657388602, Sliding Doors (1998)  Predicted Score: 4.37816171208317, The Deadly Cure (1996)  Predicted Score: 4.364566706919316]
Top 5 Movie Recommendations for UserID: 485 ==>[Mamma Roma (1962)  Predicted Score: 4.0, All Things Fair (1996)  Predicted Score: 3.798725766058544, Pushing Hands (1992)  Predicted Score: 3.6465798692051927, My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)  Predicted Score: 3.630630342605338, Two Bits (1995)  Predicted Score: 3.6291705492394155]
Top 5 Movie Recommendations for UserID: 486 ==>[Mamma Roma (1962)  Predicted Score: 3.899778286568604, Pushing Hands (1992)  Predicted Score: 3.863253149601085, Shadows (Cienie) (1988)  Predicted Score: 3.7867163537828246, Yankee Zulu (1994)  Predicted Score: 3.7867163537828246, Hostile Intentions (1994)  Predicted Score: 3.7867163537828246]
Top 5 Movie Recommendations for UserID: 487 ==>[King of New York (1990)  Predicted Score: 4.385778924708038, Death in Brunswick (1991)  Predicted Score: 4.193621991515763, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.113330452432663, Cyclo (1995)  Predicted Score: 4.09675200137534, The Deadly Cure (1996)  Predicted Score: 4.064172256256261]
Top 5 Movie Recommendations for UserID: 488 ==>[Coldblooded (1995)  Predicted Score: 3.6151832769804564, Reluctant Debutante, The (1958)  Predicted Score: 3.6128304970486194, Office Killer (1997)  Predicted Score: 3.6037625105289637, King of New York (1990)  Predicted Score: 3.593668746149447, Swan Princess, The (1994)  Predicted Score: 3.5683551060769347]
Top 5 Movie Recommendations for UserID: 489 ==>[They Made Me a Criminal (1939)  Predicted Score: 4.764537281130567, Mamma Roma (1962)  Predicted Score: 4.630855970074866, Witness (1985)  Predicted Score: 4.546816672715111, New Age, The (1994)  Predicted Score: 4.401040697725315, King of New York (1990)  Predicted Score: 4.354808767911844]
Top 5 Movie Recommendations for UserID: 490 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.378903970450392, The Courtyard (1995)  Predicted Score: 4.378903970450392, Yankee Zulu (1994)  Predicted Score: 4.378903970450392, Hostile Intentions (1994)  Predicted Score: 4.378903970450392, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.378903970450392]
Top 5 Movie Recommendations for UserID: 491 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.665145145766452, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 4.382813132521868, Little City (1998)  Predicted Score: 4.366233287069622, C'est arriv� pr�s de chez vous (1992)  Predicted Score: 4.357805108646042, Daniel Defoe's Robinson Crusoe (1996)  Predicted Score: 4.29118032579379]
Top 5 Movie Recommendations for UserID: 492 ==>[Hugo Pool (1997)  Predicted Score: 4.654295859593002, Next Step, The (1995)  Predicted Score: 4.65399616731438, Wedding Bell Blues (1996)  Predicted Score: 4.65399616731438, Tainted (1998)  Predicted Score: 4.65399616731438, Nothing Personal (1995)  Predicted Score: 4.6539961673143795]
Top 5 Movie Recommendations for UserID: 493 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.446781236275673, Mirage (1995)  Predicted Score: 4.417767900514893, New Age, The (1994)  Predicted Score: 4.3819922275190715, King of New York (1990)  Predicted Score: 4.3137401347969115, Visitors, The (Visiteurs, Les) (1993)  Predicted Score: 4.2881891017422715]
Top 5 Movie Recommendations for UserID: 494 ==>[Shadows (Cienie) (1988)  Predicted Score: 4.555002212887348, The Courtyard (1995)  Predicted Score: 4.555002212887348, Yankee Zulu (1994)  Predicted Score: 4.555002212887348, Hostile Intentions (1994)  Predicted Score: 4.555002212887348, Tigrero: A Film That Was Never Made (1994)  Predicted Score: 4.555002212887348]
Top 5 Movie Recommendations for UserID: 495 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 5.0, Chairman of the Board (1998)  Predicted Score: 4.733222532358412, Deceiver (1997)  Predicted Score: 4.678265690680332, Wooden Man's Bride, The (Wu Kui) (1994)  Predicted Score: 4.657561783429071, Twisted (1996)  Predicted Score: 4.62000053219869]
Top 5 Movie Recommendations for UserID: 496 ==>[Letter From Death Row, A (1998)  Predicted Score: 4.229804144407946, Convent, The (Convento, O) (1995)  Predicted Score: 3.989576937085899, Truth or Consequences, N.M. (1997)  Predicted Score: 3.916670310742509, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 3.8862201523219837, Intimate Relations (1996)  Predicted Score: 3.855434447386453]
Top 5 Movie Recommendations for UserID: 497 ==>[Chairman of the Board (1998)  Predicted Score: 4.066929633882238, Further Gesture, A (1996)  Predicted Score: 3.738344753949585, Legal Deceit (1997)  Predicted Score: 3.686446318958174, Death in Brunswick (1991)  Predicted Score: 3.678746024547856, King of New York (1990)  Predicted Score: 3.6738803324121445]
Top 5 Movie Recommendations for UserID: 498 ==>[Sweet Nothing (1995)  Predicted Score: 3.694581283605694, Mamma Roma (1962)  Predicted Score: 3.6627497890793617, Cyclo (1995)  Predicted Score: 3.660892034352998, Aiqing wansui (1994)  Predicted Score: 3.631575492161249, Substance of Fire, The (1996)  Predicted Score: 3.619323922021243]
Top 5 Movie Recommendations for UserID: 499 ==>[Entertaining Angels: The Dorothy Day Story (1996)  Predicted Score: 4.648151927653712, Ballad of Narayama, The (Narayama Bushiko) (1958)  Predicted Score: 4.319023771752178, I Don't Want to Talk About It (De eso no se habla) (1993)  Predicted Score: 4.308402118269038, Hugo Pool (1997)  Predicted Score: 4.278820913635516, Lamerica (1994)  Predicted Score: 4.208480403785987]
Top 5 Movie Recommendations for UserID: 500 ==>[Cyclo (1995)  Predicted Score: 3.903274880647088, Mamma Roma (1962)  Predicted Score: 3.863816471563056, Substance of Fire, The (1996)  Predicted Score: 3.8349974805837936, Spirits of the Dead (Tre passi nel delirio) (1968)  Predicted Score: 3.7990968926934965, World of Apu, The (Apur Sansar) (1959)  Predicted Score: 3.7777736998138116]
Top 5 Movie Recommendations for UserID: 501 ==>[Death in Brunswick (1991)  Predicted Score: 4.583683968232161, Condition Red (1995)  Predicted Score: 4.144803957400797, Aparajito (1956)  Predicted Score: 4.094740820809581, Innocents, The (1961)  Predicted Score: 4.089064188713549, Marlene Dietrich: Shadow and Light (1996)   Predicted Score: 4.076233223763423]
Top 5 Movie Recommendations for UserID: 502 ==>[Very Natural Thing, A (1974)  Predicted Score: 5.0, Walk in the Sun, A (1945)  Predicted Score: 5.0, Delta of Venus (1994)  Predicted Score: 4.592760916448888, Fear, The (1995)  Predicted Score: 4.423042186298605, Carmen Miranda: Bananas Is My Business (1994)  Predicted Score: 4.395221352611641]
